region,regname,yearcode,age2,tenure4,tenurename,poverty_status,poverty,N_ten4s,N_all2
0,UK,2014,70,3,Private rent,10,Richest tenth,292.892720467639,56440
0,UK,2014,70,4,Care of/rent free,10,Richest tenth,325.014396456257,56440
0,UK,2014,71,1,Owner occupier,10,Richest tenth,54054.179552998,55578
0,UK,2014,71,2,Social rent,10,Richest tenth,0,55578
0,UK,2014,71,3,Private rent,10,Richest tenth,482.064771861147,55578
0,UK,2014,71,4,Care of/rent free,10,Richest tenth,1041.75567514087,55578
0,UK,2014,72,1,Owner occupier,10,Richest tenth,51208.394857687,53158
0,UK,2014,72,2,Social rent,10,Richest tenth,0,53158
0,UK,2014,72,3,Private rent,10,Richest tenth,540.124183676374,53158
0,UK,2014,72,4,Care of/rent free,10,Richest tenth,1409.48095863661,53158
0,UK,2014,73,1,Owner occupier,10,Richest tenth,40380.9915078765,41741
0,UK,2014,73,2,Social rent,10,Richest tenth,0,41741
0,UK,2014,73,3,Private rent,10,Richest tenth,560.694241187554,41741
0,UK,2014,73,4,Care of/rent free,10,Richest tenth,799.314250935913,41741
0,UK,2014,74,1,Owner occupier,10,Richest tenth,35763.4,35900
0,UK,2014,74,2,Social rent,10,Richest tenth,0,35900
0,UK,2014,74,3,Private rent,10,Richest tenth,136.6,35900
0,UK,2014,74,4,Care of/rent free,10,Richest tenth,0,35900
0,UK,2014,75,1,Owner occupier,10,Richest tenth,34758.61217208,35303
0,UK,2014,75,2,Social rent,10,Richest tenth,0,35303
0,UK,2014,75,3,Private rent,10,Richest tenth,134.328406685237,35303
0,UK,2014,75,4,Care of/rent free,10,Richest tenth,410.059421234766,35303
0,UK,2014,76,1,Owner occupier,10,Richest tenth,18943.192648205,19939
0,UK,2014,76,2,Social rent,10,Richest tenth,0,19939
0,UK,2014,76,3,Private rent,10,Richest tenth,0,19939
0,UK,2014,76,4,Care of/rent free,10,Richest tenth,995.807351795007,19939
0,UK,2014,77,1,Owner occupier,10,Richest tenth,25825.0195932277,27021
0,UK,2014,77,2,Social rent,10,Richest tenth,0,27021
0,UK,2014,77,3,Private rent,10,Richest tenth,71.1043642321633,27021
0,UK,2014,77,4,Care of/rent free,10,Richest tenth,1124.8760425401,27021
0,UK,2014,78,1,Owner occupier,10,Richest tenth,16021.609175959,16633
0,UK,2014,78,2,Social rent,10,Richest tenth,0,16633
0,UK,2014,78,3,Private rent,10,Richest tenth,256.829260812418,16633
0,UK,2014,78,4,Care of/rent free,10,Richest tenth,354.5615632286,16633
0,UK,2014,79,1,Owner occupier,10,Richest tenth,14413.4408790547,15311
0,UK,2014,79,2,Social rent,10,Richest tenth,0,15311
0,UK,2014,79,3,Private rent,10,Richest tenth,0,15311
0,UK,2014,79,4,Care of/rent free,10,Richest tenth,897.559120945333,15311
0,UK,2014,80,1,Owner occupier,10,Richest tenth,134198.399867358,147704
0,UK,2014,80,2,Social rent,10,Richest tenth,1718.11813424857,147704
0,UK,2014,80,3,Private rent,10,Richest tenth,1864.95834321773,147704
0,UK,2014,80,4,Care of/rent free,10,Richest tenth,9922.52365517597,147704
0,UK,2015,16,1,Owner occupier,10,Richest tenth,0,2963
0,UK,2015,16,2,Social rent,10,Richest tenth,0,2963
0,UK,2015,16,3,Private rent,10,Richest tenth,0,2963
0,UK,2015,16,4,Care of/rent free,10,Richest tenth,2963,2963
0,UK,2015,17,1,Owner occupier,10,Richest tenth,0,1969
0,UK,2015,17,2,Social rent,10,Richest tenth,0,1969
0,UK,2015,17,3,Private rent,10,Richest tenth,0,1969
0,UK,2015,17,4,Care of/rent free,10,Richest tenth,1969,1969
0,UK,2015,18,1,Owner occupier,10,Richest tenth,0,34336
0,UK,2015,18,2,Social rent,10,Richest tenth,0,34336
0,UK,2015,18,3,Private rent,10,Richest tenth,0,34336
0,UK,2015,18,4,Care of/rent free,10,Richest tenth,34336,34336
0,UK,2015,19,1,Owner occupier,10,Richest tenth,125.268497214622,17337
0,UK,2015,19,2,Social rent,10,Richest tenth,0,17337
0,UK,2015,19,3,Private rent,10,Richest tenth,426.143188331456,17337
0,UK,2015,19,4,Care of/rent free,10,Richest tenth,16785.5883144539,17337
0,UK,2015,20,1,Owner occupier,10,Richest tenth,491.020968944099,51571
0,UK,2015,20,2,Social rent,10,Richest tenth,0,51571
0,UK,2015,20,3,Private rent,10,Richest tenth,2982.65455454985,51571
0,UK,2015,20,4,Care of/rent free,10,Richest tenth,48097.3244765061,51571
0,UK,2015,21,1,Owner occupier,10,Richest tenth,287.802329951146,34811
0,UK,2015,21,2,Social rent,10,Richest tenth,265.563059000376,34811
0,UK,2015,21,3,Private rent,10,Richest tenth,1274.28657323115,34811
0,UK,2015,21,4,Care of/rent free,10,Richest tenth,32983.3480378173,34811
0,UK,2015,22,1,Owner occupier,10,Richest tenth,2239.81776598378,43657
0,UK,2015,22,2,Social rent,10,Richest tenth,319.037956943582,43657
0,UK,2015,22,3,Private rent,10,Richest tenth,3117.94450659919,43657
0,UK,2015,22,4,Care of/rent free,10,Richest tenth,37980.1997704734,43657
0,UK,2015,23,1,Owner occupier,10,Richest tenth,2388.11414359974,53745
0,UK,2015,23,2,Social rent,10,Richest tenth,0,53745
0,UK,2015,23,3,Private rent,10,Richest tenth,6740.57129817979,53745
0,UK,2015,23,4,Care of/rent free,10,Richest tenth,44616.3145582205,53745
0,UK,2015,24,1,Owner occupier,10,Richest tenth,7674.5928668153,78536
0,UK,2015,24,2,Social rent,10,Richest tenth,404.708314783808,78536
0,UK,2015,24,3,Private rent,10,Richest tenth,16276.7197460073,78536
0,UK,2015,24,4,Care of/rent free,10,Richest tenth,54179.9790723936,78536
0,UK,2015,25,1,Owner occupier,10,Richest tenth,15897.0846935438,75604
0,UK,2015,25,2,Social rent,10,Richest tenth,394.023436597271,75604
0,UK,2015,25,3,Private rent,10,Richest tenth,19816.7230617137,75604
0,UK,2015,25,4,Care of/rent free,10,Richest tenth,39496.1688081452,75604
0,UK,2015,26,1,Owner occupier,10,Richest tenth,14457.2352873261,48051
0,UK,2015,26,2,Social rent,10,Richest tenth,186.854967660265,48051
0,UK,2015,26,3,Private rent,10,Richest tenth,11187.8052180399,48051
0,UK,2015,26,4,Care of/rent free,10,Richest tenth,22219.1045269738,48051
0,UK,2015,27,1,Owner occupier,10,Richest tenth,31506.2171405929,84143
0,UK,2015,27,2,Social rent,10,Richest tenth,1111.67444855472,84143
0,UK,2015,27,3,Private rent,10,Richest tenth,20545.0189555624,84143
0,UK,2015,27,4,Care of/rent free,10,Richest tenth,30980.0894552899,84143
0,UK,2015,28,1,Owner occupier,10,Richest tenth,33133.6857157274,73685
0,UK,2015,28,2,Social rent,10,Richest tenth,737.20752865747,73685
0,UK,2015,28,3,Private rent,10,Richest tenth,15706.7632129672,73685
0,UK,2015,28,4,Care of/rent free,10,Richest tenth,24107.343542648,73685
0,UK,2015,29,1,Owner occupier,10,Richest tenth,42191.4606744173,79914
0,UK,2015,29,2,Social rent,10,Richest tenth,950.481096745114,79914
0,UK,2015,29,3,Private rent,10,Richest tenth,20834.6191593117,79914
0,UK,2015,29,4,Care of/rent free,10,Richest tenth,15937.4390695259,79914
0,UK,2015,30,1,Owner occupier,10,Richest tenth,37233.7181095743,62928
0,UK,2015,30,2,Social rent,10,Richest tenth,1580.36360268581,62928
0,UK,2015,30,3,Private rent,10,Richest tenth,15523.215112611,62928
0,UK,2015,30,4,Care of/rent free,10,Richest tenth,8590.70317512891,62928
0,UK,2015,31,1,Owner occupier,10,Richest tenth,50661.2970821365,73308
0,UK,2015,31,2,Social rent,10,Richest tenth,259.404082410302,73308
0,UK,2015,31,3,Private rent,10,Richest tenth,15970.3791101294,73308
0,UK,2015,31,4,Care of/rent free,10,Richest tenth,6416.91972532377,73308
0,UK,2015,32,1,Owner occupier,10,Richest tenth,87519.8425699077,115471
0,UK,2015,32,2,Social rent,10,Richest tenth,672.233982126105,115471
0,UK,2015,32,3,Private rent,10,Richest tenth,18034.3564365735,115471
0,UK,2015,32,4,Care of/rent free,10,Richest tenth,9244.56701139271,115471
0,UK,2015,33,1,Owner occupier,10,Richest tenth,69425.9788224552,101265
0,UK,2015,33,2,Social rent,10,Richest tenth,1603.03973280572,101265
0,UK,2015,33,3,Private rent,10,Richest tenth,21469.2473489157,101265
0,UK,2015,33,4,Care of/rent free,10,Richest tenth,8766.73409582339,101265
0,UK,2015,34,1,Owner occupier,10,Richest tenth,81683.8422005559,103066
0,UK,2015,34,2,Social rent,10,Richest tenth,847.311896509159,103066
0,UK,2015,34,3,Private rent,10,Richest tenth,14829.5036364154,103066
0,UK,2015,34,4,Care of/rent free,10,Richest tenth,5705.34226651956,103066
0,UK,2015,35,1,Owner occupier,10,Richest tenth,91228.7585576541,115723
0,UK,2015,35,2,Social rent,10,Richest tenth,908.954231849109,115723
0,UK,2015,35,3,Private rent,10,Richest tenth,18039.1705167445,115723
0,UK,2015,35,4,Care of/rent free,10,Richest tenth,5546.11669375229,115723
0,UK,2015,36,1,Owner occupier,10,Richest tenth,78174.1221378232,106124
0,UK,2015,36,2,Social rent,10,Richest tenth,374.962049212077,106124
0,UK,2015,36,3,Private rent,10,Richest tenth,24146.4503980085,106124
0,UK,2015,36,4,Care of/rent free,10,Richest tenth,3428.46541495614,106124
0,UK,2015,37,1,Owner occupier,10,Richest tenth,86765.863474026,112063
0,UK,2015,37,2,Social rent,10,Richest tenth,214.782840827711,112063
0,UK,2015,37,3,Private rent,10,Richest tenth,21017.9345652113,112063
0,UK,2015,37,4,Care of/rent free,10,Richest tenth,4064.41911993501,112063
0,UK,2015,38,1,Owner occupier,10,Richest tenth,80273.5409899484,100830
0,UK,2015,38,2,Social rent,10,Richest tenth,868.530116748824,100830
0,UK,2015,38,3,Private rent,10,Richest tenth,17705.296505188,100830
0,UK,2015,38,4,Care of/rent free,10,Richest tenth,1982.63238811476,100830
0,UK,2015,39,1,Owner occupier,10,Richest tenth,92322.18889395,107033
0,UK,2015,39,2,Social rent,10,Richest tenth,261.96360272461,107033
0,UK,2015,39,3,Private rent,10,Richest tenth,12582.895443545,107033
0,UK,2015,39,4,Care of/rent free,10,Richest tenth,1865.95205978039,107033
0,UK,2015,40,1,Owner occupier,10,Richest tenth,103897.446488142,120531
0,UK,2015,40,2,Social rent,10,Richest tenth,785.974727831999,120531
0,UK,2015,40,3,Private rent,10,Richest tenth,13545.4965781192,120531
0,UK,2015,40,4,Care of/rent free,10,Richest tenth,2302.08220590638,120531
0,UK,2015,41,1,Owner occupier,10,Richest tenth,86094.046547942,98097
0,UK,2015,41,2,Social rent,10,Richest tenth,2626.63389187261,98097
0,UK,2015,41,3,Private rent,10,Richest tenth,8095.11296076367,98097
0,UK,2015,41,4,Care of/rent free,10,Richest tenth,1281.20659942177,98097
0,UK,2015,42,1,Owner occupier,10,Richest tenth,99199.0000295522,114651
0,UK,2015,42,2,Social rent,10,Richest tenth,1899.53587268054,114651
0,UK,2015,42,3,Private rent,10,Richest tenth,11724.8476256497,114651
0,UK,2015,42,4,Care of/rent free,10,Richest tenth,1827.61647211755,114651
0,UK,2015,43,1,Owner occupier,10,Richest tenth,115214.328887711,127437
0,UK,2015,43,2,Social rent,10,Richest tenth,478.4,127437
0,UK,2015,43,3,Private rent,10,Richest tenth,11744.271112289,127437
0,UK,2015,43,4,Care of/rent free,10,Richest tenth,0,127437
0,UK,2015,44,1,Owner occupier,10,Richest tenth,89416.1272778326,98121
0,UK,2015,44,2,Social rent,10,Richest tenth,786.903146131748,98121
0,UK,2015,44,3,Private rent,10,Richest tenth,6539.14784987651,98121
0,UK,2015,44,4,Care of/rent free,10,Richest tenth,1378.82172615918,98121
0,UK,2015,45,1,Owner occupier,10,Richest tenth,87407.697811724,94512
0,UK,2015,45,2,Social rent,10,Richest tenth,484.862013460935,94512
0,UK,2015,45,3,Private rent,10,Richest tenth,5016.54372663508,94512
0,UK,2015,45,4,Care of/rent free,10,Richest tenth,1602.89644817995,94512
0,UK,2015,46,1,Owner occupier,10,Richest tenth,130491.816633197,142280
0,UK,2015,46,2,Social rent,10,Richest tenth,549.290280773735,142280
0,UK,2015,46,3,Private rent,10,Richest tenth,6541.30274045141,142280
0,UK,2015,46,4,Care of/rent free,10,Richest tenth,4697.59034557786,142280
0,UK,2015,47,1,Owner occupier,10,Richest tenth,138211.532240993,152091
0,UK,2015,47,2,Social rent,10,Richest tenth,2994.51686589154,152091
0,UK,2015,47,3,Private rent,10,Richest tenth,7919.29069328351,152091
0,UK,2015,47,4,Care of/rent free,10,Richest tenth,2965.66019983189,152091
0,UK,2015,48,1,Owner occupier,10,Richest tenth,94692.4433342621,104376
0,UK,2015,48,2,Social rent,10,Richest tenth,478.4,104376
0,UK,2015,48,3,Private rent,10,Richest tenth,6900.19621211765,104376
0,UK,2015,48,4,Care of/rent free,10,Richest tenth,2304.96045362029,104376
0,UK,2015,49,1,Owner occupier,10,Richest tenth,107703.81592386,116131
0,UK,2015,49,2,Social rent,10,Richest tenth,682.637502492129,116131
0,UK,2015,49,3,Private rent,10,Richest tenth,6072.31398684861,116131
0,UK,2015,49,4,Care of/rent free,10,Richest tenth,1672.23258679951,116131
0,UK,2015,50,1,Owner occupier,10,Richest tenth,102060.531951688,108003
0,UK,2015,50,2,Social rent,10,Richest tenth,311.759180552361,108003
0,UK,2015,50,3,Private rent,10,Richest tenth,2847.03594395549,108003
0,UK,2015,50,4,Care of/rent free,10,Richest tenth,2783.67292380402,108003
0,UK,2015,51,1,Owner occupier,10,Richest tenth,113477.912264999,120188
0,UK,2015,51,2,Social rent,10,Richest tenth,867.220886856476,120188
0,UK,2015,51,3,Private rent,10,Richest tenth,3918.48130705173,120188
0,UK,2015,51,4,Care of/rent free,10,Richest tenth,1924.38554109243,120188
0,UK,2015,52,1,Owner occupier,10,Richest tenth,139992.995926967,149825
0,UK,2015,52,2,Social rent,10,Richest tenth,1014.59589805612,149825
0,UK,2015,52,3,Private rent,10,Richest tenth,7060.16905900237,149825
0,UK,2015,52,4,Care of/rent free,10,Richest tenth,1757.23911597488,149825
0,UK,2015,53,1,Owner occupier,10,Richest tenth,141883.149330702,151767
0,UK,2015,53,2,Social rent,10,Richest tenth,1243.009859248,151767
0,UK,2015,53,3,Private rent,10,Richest tenth,7156.67278800018,151767
0,UK,2015,53,4,Care of/rent free,10,Richest tenth,1484.16802204954,151767
0,UK,2015,54,1,Owner occupier,10,Richest tenth,134704.844889147,144636
0,UK,2015,54,2,Social rent,10,Richest tenth,1418.48293958145,144636
0,UK,2015,54,3,Private rent,10,Richest tenth,7258.24269256997,144636
0,UK,2015,54,4,Care of/rent free,10,Richest tenth,1254.42947870142,144636
0,UK,2015,55,1,Owner occupier,10,Richest tenth,136503.274611057,146070
0,UK,2015,55,2,Social rent,10,Richest tenth,679.183374844334,146070
0,UK,2015,55,3,Private rent,10,Richest tenth,8747.51306568082,146070
0,UK,2015,55,4,Care of/rent free,10,Richest tenth,140.028948417974,146070
0,UK,2015,56,1,Owner occupier,10,Richest tenth,114618.668105223,122513
0,UK,2015,56,2,Social rent,10,Richest tenth,997.198695836767,122513
0,UK,2015,56,3,Private rent,10,Richest tenth,6811.58294221449,122513
0,UK,2015,56,4,Care of/rent free,10,Richest tenth,85.5502567262272,122513
0,UK,2015,57,1,Owner occupier,10,Richest tenth,109786.436722767,118454
0,UK,2015,57,2,Social rent,10,Richest tenth,1435.81664475425,118454
0,UK,2015,57,3,Private rent,10,Richest tenth,6732.72442170266,118454
0,UK,2015,57,4,Care of/rent free,10,Richest tenth,499.022210775685,118454
0,UK,2015,58,1,Owner occupier,10,Richest tenth,111454.697891053,117802
0,UK,2015,58,2,Social rent,10,Richest tenth,1185.31277465516,117802
0,UK,2015,58,3,Private rent,10,Richest tenth,4907.02274668509,117802
0,UK,2015,58,4,Care of/rent free,10,Richest tenth,254.966587607204,117802
0,UK,2015,59,1,Owner occupier,10,Richest tenth,106656.640879297,110887
0,UK,2015,59,2,Social rent,10,Richest tenth,626.776105668834,110887
0,UK,2015,59,3,Private rent,10,Richest tenth,2547.00582552108,110887
0,UK,2015,59,4,Care of/rent free,10,Richest tenth,1056.57718951288,110887
0,UK,2015,60,1,Owner occupier,10,Richest tenth,74695.1125186224,76616
0,UK,2015,60,2,Social rent,10,Richest tenth,478.097262250351,76616
0,UK,2015,60,3,Private rent,10,Richest tenth,1276.9651900436,76616
0,UK,2015,60,4,Care of/rent free,10,Richest tenth,165.825029083662,76616
0,UK,2015,61,1,Owner occupier,10,Richest tenth,69386.9137000312,72273
0,UK,2015,61,2,Social rent,10,Richest tenth,394.232907599742,72273
0,UK,2015,61,3,Private rent,10,Richest tenth,1769.25967609117,72273
0,UK,2015,61,4,Care of/rent free,10,Richest tenth,722.593716277895,72273
0,UK,2015,62,1,Owner occupier,10,Richest tenth,85965.4136491695,89670
0,UK,2015,62,2,Social rent,10,Richest tenth,840.019973727577,89670
0,UK,2015,62,3,Private rent,10,Richest tenth,2864.56637710289,89670
0,UK,2015,62,4,Care of/rent free,10,Richest tenth,0,89670
0,UK,2015,63,1,Owner occupier,10,Richest tenth,85119.7463615936,88782
0,UK,2015,63,2,Social rent,10,Richest tenth,360.2,88782
0,UK,2015,63,3,Private rent,10,Richest tenth,3302.0536384064,88782
0,UK,2015,63,4,Care of/rent free,10,Richest tenth,0,88782
0,UK,2015,64,1,Owner occupier,10,Richest tenth,75123.2766222128,77835
0,UK,2015,64,2,Social rent,10,Richest tenth,315.786612151112,77835
0,UK,2015,64,3,Private rent,10,Richest tenth,1549.61837906952,77835
0,UK,2015,64,4,Care of/rent free,10,Richest tenth,846.318386566565,77835
0,UK,2015,65,1,Owner occupier,10,Richest tenth,114176.995883946,118210
0,UK,2015,65,2,Social rent,10,Richest tenth,615.826920708798,118210
0,UK,2015,65,3,Private rent,10,Richest tenth,2994.51171101559,118210
0,UK,2015,65,4,Care of/rent free,10,Richest tenth,422.665484329406,118210
0,UK,2015,66,1,Owner occupier,10,Richest tenth,102910.874215326,106722
0,UK,2015,66,2,Social rent,10,Richest tenth,639.054872225495,106722
0,UK,2015,66,3,Private rent,10,Richest tenth,2409.35096467924,106722
0,UK,2015,66,4,Care of/rent free,10,Richest tenth,762.719947768959,106722
0,UK,2015,67,1,Owner occupier,10,Richest tenth,84554.0595338828,87949
0,UK,2015,67,2,Social rent,10,Richest tenth,570.148415480086,87949
0,UK,2015,67,3,Private rent,10,Richest tenth,2079.5839136122,87949
0,UK,2015,67,4,Care of/rent free,10,Richest tenth,745.208137024959,87949
0,UK,2015,68,1,Owner occupier,10,Richest tenth,105658.159945454,107751
0,UK,2015,68,2,Social rent,10,Richest tenth,129.748022216326,107751
0,UK,2015,68,3,Private rent,10,Richest tenth,1205.45492704021,107751
0,UK,2015,68,4,Care of/rent free,10,Richest tenth,757.637105289645,107751
0,UK,2015,69,1,Owner occupier,10,Richest tenth,60735.3319290201,62392
0,UK,2015,69,2,Social rent,10,Richest tenth,72.6695507487521,62392
0,UK,2015,69,3,Private rent,10,Richest tenth,946.77046010202,62392
0,UK,2015,69,4,Care of/rent free,10,Richest tenth,637.228060129156,62392
0,UK,2015,70,1,Owner occupier,10,Richest tenth,70282.1265281048,71320
0,UK,2015,70,2,Social rent,10,Richest tenth,0,71320
0,UK,2015,70,3,Private rent,10,Richest tenth,833.947586520171,71320
0,UK,2015,70,4,Care of/rent free,10,Richest tenth,203.925885374995,71320
0,UK,2015,71,1,Owner occupier,10,Richest tenth,46154.8032503082,47494
0,UK,2015,71,2,Social rent,10,Richest tenth,389.428569095956,47494
0,UK,2015,71,3,Private rent,10,Richest tenth,645.426908076408,47494
0,UK,2015,71,4,Care of/rent free,10,Richest tenth,304.341272519458,47494
0,UK,2015,72,1,Owner occupier,10,Richest tenth,33319.6559784927,35127
0,UK,2015,72,2,Social rent,10,Richest tenth,0,35127
0,UK,2015,72,3,Private rent,10,Richest tenth,815.55534138192,35127
0,UK,2015,72,4,Care of/rent free,10,Richest tenth,991.788680125427,35127
0,UK,2015,73,1,Owner occupier,10,Richest tenth,40759.9385948112,41597
0,UK,2015,73,2,Social rent,10,Richest tenth,96.2882107799569,41597
0,UK,2015,73,3,Private rent,10,Richest tenth,604.973194408859,41597
0,UK,2015,73,4,Care of/rent free,10,Richest tenth,135.8,41597
0,UK,2015,74,1,Owner occupier,10,Richest tenth,20697.5312263792,21164
0,UK,2015,74,2,Social rent,10,Richest tenth,0,21164
0,UK,2015,74,3,Private rent,10,Richest tenth,228.789756622019,21164
0,UK,2015,74,4,Care of/rent free,10,Richest tenth,237.679016998775,21164
0,UK,2015,75,1,Owner occupier,10,Richest tenth,33128.7117207263,33702
0,UK,2015,75,2,Social rent,10,Richest tenth,0,33702
0,UK,2015,75,3,Private rent,10,Richest tenth,0,33702
0,UK,2015,75,4,Care of/rent free,10,Richest tenth,573.288279273708,33702
0,UK,2015,76,1,Owner occupier,10,Richest tenth,17045.5001260108,17789
0,UK,2015,76,2,Social rent,10,Richest tenth,0,17789
0,UK,2015,76,3,Private rent,10,Richest tenth,0,17789
0,UK,2015,76,4,Care of/rent free,10,Richest tenth,743.499873989151,17789
0,UK,2015,77,1,Owner occupier,10,Richest tenth,30592.5115989099,32653
0,UK,2015,77,2,Social rent,10,Richest tenth,0,32653
0,UK,2015,77,3,Private rent,10,Richest tenth,0,32653
0,UK,2015,77,4,Care of/rent free,10,Richest tenth,2060.48840109012,32653
0,UK,2015,78,1,Owner occupier,10,Richest tenth,22443.2981719369,24560
0,UK,2015,78,2,Social rent,10,Richest tenth,0,24560
0,UK,2015,78,3,Private rent,10,Richest tenth,0,24560
0,UK,2015,78,4,Care of/rent free,10,Richest tenth,2116.70182806314,24560
0,UK,2015,79,1,Owner occupier,10,Richest tenth,21674.0518590086,22880
0,UK,2015,79,2,Social rent,10,Richest tenth,304.367750050457,22880
0,UK,2015,79,3,Private rent,10,Richest tenth,0,22880
0,UK,2015,79,4,Care of/rent free,10,Richest tenth,901.580390940935,22880
0,UK,2015,80,1,Owner occupier,10,Richest tenth,147006.849695678,162832
0,UK,2015,80,2,Social rent,10,Richest tenth,1358.57825462825,162832
0,UK,2015,80,3,Private rent,10,Richest tenth,337.453374253374,162832
0,UK,2015,80,4,Care of/rent free,10,Richest tenth,14129.1186754404,162832
0,UK,2016,16,1,Owner occupier,10,Richest tenth,0, 
0,UK,2016,16,2,Social rent,10,Richest tenth,0, 
0,UK,2016,16,3,Private rent,10,Richest tenth,0, 
0,UK,2016,16,4,Care of/rent free,10,Richest tenth, , 
0,UK,2016,17,1,Owner occupier,10,Richest tenth,0,9018
0,UK,2016,17,2,Social rent,10,Richest tenth,0,9018
0,UK,2016,17,3,Private rent,10,Richest tenth,0,9018
0,UK,2016,17,4,Care of/rent free,10,Richest tenth,9018,9018
0,UK,2016,18,1,Owner occupier,10,Richest tenth,221.006375053565,30587
0,UK,2016,18,2,Social rent,10,Richest tenth,0,30587
0,UK,2016,18,3,Private rent,10,Richest tenth,412.572119853644,30587
0,UK,2016,18,4,Care of/rent free,10,Richest tenth,29953.4215050928,30587
0,UK,2016,19,1,Owner occupier,10,Richest tenth,508.046505494506,30337
0,UK,2016,19,2,Social rent,10,Richest tenth,0,30337
0,UK,2016,19,3,Private rent,10,Richest tenth,1407.92940659341,30337
0,UK,2016,19,4,Care of/rent free,10,Richest tenth,28421.0240879121,30337
0,UK,2016,20,1,Owner occupier,10,Richest tenth,876.274298711145,52325
0,UK,2016,20,2,Social rent,10,Richest tenth,0,52325
0,UK,2016,20,3,Private rent,10,Richest tenth,3344.51769715078,52325
0,UK,2016,20,4,Care of/rent free,10,Richest tenth,48104.2080041381,52325
0,UK,2016,21,1,Owner occupier,10,Richest tenth,680.914936879613,21057
0,UK,2016,21,2,Social rent,10,Richest tenth,0,21057
0,UK,2016,21,3,Private rent,10,Richest tenth,1304.42924700436,21057
0,UK,2016,21,4,Care of/rent free,10,Richest tenth,19071.655816116,21057
0,UK,2016,22,1,Owner occupier,10,Richest tenth,2314.96258087201,74353
0,UK,2016,22,2,Social rent,10,Richest tenth,0,74353
0,UK,2016,22,3,Private rent,10,Richest tenth,3960.17846220178,74353
0,UK,2016,22,4,Care of/rent free,10,Richest tenth,68077.8589569262,74353
0,UK,2016,23,1,Owner occupier,10,Richest tenth,5276.01943351358,56880
0,UK,2016,23,2,Social rent,10,Richest tenth,0,56880
0,UK,2016,23,3,Private rent,10,Richest tenth,7068.66851703846,56880
0,UK,2016,23,4,Care of/rent free,10,Richest tenth,44535.312049448,56880
0,UK,2016,24,1,Owner occupier,10,Richest tenth,4507.62879703679,36709
0,UK,2016,24,2,Social rent,10,Richest tenth,0,36709
0,UK,2016,24,3,Private rent,10,Richest tenth,7053.28198024105,36709
0,UK,2016,24,4,Care of/rent free,10,Richest tenth,25148.0892227222,36709
0,UK,2016,25,1,Owner occupier,10,Richest tenth,10766.8166317995,54116
0,UK,2016,25,2,Social rent,10,Richest tenth,0,54116
0,UK,2016,25,3,Private rent,10,Richest tenth,12543.5155360469,54116
0,UK,2016,25,4,Care of/rent free,10,Richest tenth,30805.6678321536,54116
0,UK,2016,26,1,Owner occupier,10,Richest tenth,16637.4230546607,48844
0,UK,2016,26,2,Social rent,10,Richest tenth,0,48844
0,UK,2016,26,3,Private rent,10,Richest tenth,11346.2581132418,48844
0,UK,2016,26,4,Care of/rent free,10,Richest tenth,20860.3188320974,48844
0,UK,2016,27,1,Owner occupier,10,Richest tenth,22720.2441388306,59871
0,UK,2016,27,2,Social rent,10,Richest tenth,276.265057314941,59871
0,UK,2016,27,3,Private rent,10,Richest tenth,14806.9388442889,59871
0,UK,2016,27,4,Care of/rent free,10,Richest tenth,22067.5519595656,59871
0,UK,2016,28,1,Owner occupier,10,Richest tenth,38569.4337020399,82352
0,UK,2016,28,2,Social rent,10,Richest tenth,1651.64305828594,82352
0,UK,2016,28,3,Private rent,10,Richest tenth,21782.9466551925,82352
0,UK,2016,28,4,Care of/rent free,10,Richest tenth,20347.9765844816,82352
0,UK,2016,29,1,Owner occupier,10,Richest tenth,33636.327354348,58432
0,UK,2016,29,2,Social rent,10,Richest tenth,2263.87673685525,58432
0,UK,2016,29,3,Private rent,10,Richest tenth,11386.740964663,58432
0,UK,2016,29,4,Care of/rent free,10,Richest tenth,11145.0549441338,58432
0,UK,2016,30,1,Owner occupier,10,Richest tenth,67338.2805518837,103656
0,UK,2016,30,2,Social rent,10,Richest tenth,3277.30460021906,103656
0,UK,2016,30,3,Private rent,10,Richest tenth,26666.6988790672,103656
0,UK,2016,30,4,Care of/rent free,10,Richest tenth,6373.71596883006,103656
0,UK,2016,31,1,Owner occupier,10,Richest tenth,72979.6459634813,93265
0,UK,2016,31,2,Social rent,10,Richest tenth,2342.24210851277,93265
0,UK,2016,31,3,Private rent,10,Richest tenth,12076.026094786,93265
0,UK,2016,31,4,Care of/rent free,10,Richest tenth,5867.08583321991,93265
0,UK,2016,32,1,Owner occupier,10,Richest tenth,71377.8323605141,96328
0,UK,2016,32,2,Social rent,10,Richest tenth,732.967916139651,96328
0,UK,2016,32,3,Private rent,10,Richest tenth,17172.2756019819,96328
0,UK,2016,32,4,Care of/rent free,10,Richest tenth,7044.92412136426,96328
0,UK,2016,33,1,Owner occupier,10,Richest tenth,75776.3153489477,97088
0,UK,2016,33,2,Social rent,10,Richest tenth,616.863413815237,97088
0,UK,2016,33,3,Private rent,10,Richest tenth,13765.9764653072,97088
0,UK,2016,33,4,Care of/rent free,10,Richest tenth,6928.84477192988,97088
0,UK,2016,34,1,Owner occupier,10,Richest tenth,88872.8036714748,113745
0,UK,2016,34,2,Social rent,10,Richest tenth,1138.41417383465,113745
0,UK,2016,34,3,Private rent,10,Richest tenth,16770.365921876,113745
